,ID,BB,LS,DS,WH,FB,KB,VM
562,708.0,8.460683720989412,0.023752209399949063,87.36220848881253,2.945595490984147e-05,4.1491467265005255,0.004179398342703851,5.2462132419511006e-48
563,709.0,7.72741966600585,0.004836563986806028,91.30583411635314,2.890960864783688e-05,0.9614030983110725,0.0004776457345124167,1.752225493430299e-48
564,711.0,5.136790714467485,0.013985238573110764,92.80334368582444,2.4362162690666008e-05,2.045080998428963,0.0007750005432715579,1.480107999816143e-48
565,713.0,6.799549638085265,0.011204869365627498,92.78109404753437,4.2331584195700047e-05,0.40750017443592845,0.0006089389946410638,2.412248060883863e-48
566,715.0,17.78805953312288,9.19396721397389,71.24023660794013,2.3938966319809743e-05,1.3864760394802187,0.3912366665165378,1.3066389284872737e-45
567,719.0,9.698382295961622,0.13236026162821535,69.49410459691556,4.142628504699987e-06,20.667147810087595,0.008000892778503547,5.556458376096502e-48
568,720.0,4.750103389936061,0.016729247269523885,85.54363172022033,3.268177396224041e-06,9.689283193318143,0.0002491810785675543,1.9252385789938182e-49
569,721.0,4.691238332102626,0.13323235507512995,69.86910525639455,3.4235798119583016e-06,25.302355863853933,0.00406476899390771,4.8191975708765015e-48
570,722.0,5.6511754831694985,88.49027188003168,0.008089906372618057,5.915724863047565e-08,1.9065498695917027e-09,5.850462669362367,1.0413433779001072e-43
571,723.0,4.798580133904647,88.25176780683792,3.3827906010241806e-05,8.015705260918392e-10,5.448518077871076e-15,6.949618230549948,1.2205931561047015e-43
572,724.0,18.47038774570436,57.87477463583917,5.111971185994896e-10,3.121410167260097e-12,3.117180119156929e-28,23.654837617942103,3.2270058457894577e-44
573,725.0,79.65964635220503,0.09923642940157383,20.238724315547564,0.0002626142016464567,2.6816559461387776e-06,0.0021276069882183277,3.3811825622297755e-48
574,726.0,5.314431862028131,88.12675714385975,0.0005353315677893378,3.118969878006492e-09,5.922860754517466e-12,6.558275659419416,1.025049417340837e-44
